order_id,order_ts,customer_id,region,channel,sku,qty,unit_price,discount_pct,status
ORD-1007288,2025-11-09T09:24:00,CUST-01761,Central,mobile,SKU-0062,2,42.93,0.34,completed
ORD-1001584,2025-04-01T08:59:00,CUST-01076,South,mobile,SKU-0023,8,40.10,0.30,completed
ORD-1009064,2025-03-28T03:08:00,CUST-00448,North,partner,SKU-0067,1,17.04,0.00,completed
ORD-1006244,2025-06-24T11:32:00,CUST-02360,North,web,SKU-0106,2,80.28,0.16,completed
ORD-1007726,2025-11-10T10:01:00,CUST-00540,South,web,SKU-0132,1,91.85,0.00,completed
ORD-1010814,2025-03-17T05:30:00,CUST-01568,South,retail,SKU-0056,2,276.93,0.16,completed
ORD-1004102,2025-09-24T01:40:00,CUST-00268,South,mobile,SKU-0172,8,189.30,0.00,completed
ORD-1000014,09/10/2025 11:05,CUST-00975,West,web,SKU-0068,1,330.36,0.00,completed
ORD-1002870,2025-07-20T15:17:00,CUST-00712,Central,partner,SKU-0043,1,470.88,0.26,completed
ORD-1004789,2025-05-22T03:35:00,CUST-01048,West,partner,SKU-0058,-8,171.51,0.19,returned
ORD-1006969,2025-06-05T08:22:00,CUST-00610,South,retail,SKU-0031,3.0,107.65,0.30,completed
ORD-1004669,2025-11-03T02:30:00,CUST-01289,West,web,SKU-0039,7,257.42,0.00,completed
ORD-1011985,2025-09-25T11:24:00,CUST-02253,Central,retail,SKU-0097,1,190.83,0.00,completed
ORD-1010912,2025-03-26T23:06:00,CUST-00313,Central,web,SKU-0044,4,189.03,0.27,completed
ORD-1007649,2025-06-15T11:25:00,CUST-01873,South,mobile,SKU-0137,7,338.86,0.00,completed
ORD-1005340,11/07/2025 18:52,CUST-00324,Central,partner,SKU-0161,7 ,420.47,0.30,completed
ORD-1003206,2025-09-19T01:58:00,CUST-01091,West,retail,SKU-0097,7,199.60,0.00,completed
ORD-1010944,2025-02-05T02:12:00,CUST-01439,West,retail,SKU-0010,7,130.65,0.22,completed
ORD-1005101,2025-08-13T23:11:00,CUST-01692,South,mobile,SKU-0054,8,111.00,0.27,completed
ORD-1006482,2025-09-07T16:22:00,CUST-01510,Central,mobile,SKU-0029,4,239.44,0.00,cancelled
ORD-1001161,2025-11-05T03:06:00,CUST-02255,East,partner,SKU-0009,-1,340.73,0.00,returned
ORD-1010487,2025-05-03T15:54:00,CUST-00085,South,retail,SKU-0080,2,252.76,0.00,completed
ORD-1000982,2025-05-03T22:36:00,CUST-00600,North,mobile,SKU-0024,4,435.83,0.13,cancelled
ORD-1000922,2025-04-27T05:01:00,CUST-01723,West,mobile,SKU-0133,3,422.68,0.34,completed
ORD-1008705,2025-02-22T01:31:00,CUST-01703,East,partner,SKU-0149,3,74.23,0.00,completed
ORD-1011055,2025-07-12T04:30:00,CUST-01054,South,web,SKU-0057,7,127.40,0.07,completed
ORD-1003428,2025-06-04T15:20:00,CUST-01372,North,retail,SKU-0047,7.0,117.05,0.00,completed
ORD-1004925,2025-12-31T03:49:00,CUST-00685,East,retail,SKU-0047,1,130.39,0.00,cancelled
ORD-1005521,2025-09-01T06:27:00,CUST-02334,East,partner,SKU-0018,3,428.02,0.05,completed
ORD-1002470,2025-05-23T09:00:00,CUST-02105,East,partner,SKU-0137,3.0,358.53,0.00,completed
ORD-1001947,2025-06-25T22:40:00,CUST-00361,East,mobile,SKU-0025,3,363.88,0.29,completed
ORD-1009895,2025-07-12T11:29:00,CUST-01665,East,retail,SKU-0026, 5,312.26,0.33,completed
ORD-1004645,2025-03-02T15:55:00,CUST-01407,North,partner,SKU-0106,-8,73.39,0.00,returned
ORD-1006360,2025-06-16T10:27:00,CUST-00882,East,mobile,SKU-0173,-5,171.96,,returned
ORD-1011838,2025-05-01T19:21:00,CUST-00605,East,web,SKU-0109,3,17.11,0.34,completed
ORD-1001321,2025-01-05T09:57:00,CUST-00376,West,mobile,SKU-0058,8,179.77,0.24,completed
ORD-1005189,2025-11-29T01:38:00,CUST-02220,West,retail,SKU-0084,3,274.33,0.00,cancelled
ORD-1003444,2025-04-17T01:24:00,CUST-00765,South,partner,SKU-0178,3,485.58,0.00,completed
ORD-1000608,2025-06-20T03:31:00,CUST-00208,Central,partner,SKU-0128,4,151.83,0.10,completed
ORD-1008302,31/08/2025 08:05,CUST-01898,North,partner,SKU-0027,1,286.20,0.00,completed
ORD-1007008,2025-06-24T22:38:00,CUST-01150,West,web,SKU-0010,8,136.94,0.00,completed
ORD-1005103,2025-10-22T22:59:00,CUST-01816,North,partner,SKU-0176,-2,317.74,0.34,returned
ORD-1003013,2025-08-01T11:00:00,CUST-02369,Central,mobile,SKU-0095,8,89.05,0.34,completed
ORD-1006242,2025-11-16T00:42:00,CUST-01934,North,mobile,SKU-0018,3,504.04,0.00,completed
ORD-1005071,2025-02-22T16:37:00,CUST-00068,East,mobile,SKU-0070,6,190.59,0.00,completed
ORD-1011903,2025-05-01T19:50:00,CUST-01708,East,retail,SKU-0167,1,335.09,0.00,completed
ORD-1001452,2025-06-11T02:38:00,CUST-01749,East,partner,SKU-0144,6,140.77,0.08,completed
ORD-1009210,2025-06-18T19:21:00,CUST-01515,West,partner,SKU-0048,4,319.46,,completed
ORD-1001142,2025-01-06T14:34:00,CUST-02082,Central,partner,SKU-0110,8,38.07,0.00,completed
ORD-1005350,2025-07-27T01:06:00,CUST-01577,Central,partner,SKU-0153,6,282.73,0.00,completed
ORD-1002449,2025-11-09T21:22:00,CUST-01629,North,mobile,SKU-0082,8,269.25,0.28,completed
ORD-1001343,2025-04-13T09:30:00,CUST-00318,West,partner,SKU-0003,2.0,258.74,0.30,completed
ORD-1003985,2025-12-11T16:23:00,CUST-01037,East,retail,SKU-0176,2,331.38,0.00,completed
ORD-1006339,2025-03-19T07:43:00,CUST-01891,East,retail,SKU-0102,2,249.87,0.33,cancelled
ORD-1009600,2025-01-07T06:19:00,CUST-01264,Central,retail,SKU-0169,8,290.57,0.00,completed
ORD-1003120,2025-05-08T10:44:00,CUST-02270,North,partner,SKU-0161,3,425.04,0.06,completed
ORD-1010791,2025-03-23T09:31:00,CUST-02365,North,partner,SKU-0175,4,474.22,0.00,completed
ORD-1006038,2025-09-23T22:11:00,CUST-01093,West,web,SKU-0172,3,194.82,0.09,completed
ORD-1009356,2025-12-19T10:32:00,CUST-00572,East,web,SKU-0137,4,374.04,0.06,completed
ORD-1000016,2025-02-04T05:03:00,CUST-00825,Central,partner,SKU-0036,-5,267.04,0.00,returned
ORD-1004104,2025-05-18T00:20:00,CUST-01376,East,web,SKU-0113,7,19.38,0.00,completed
ORD-1000920,2025-02-14T16:22:00,CUST-01339,West,mobile,SKU-0052,4,92.27,0.00,completed
ORD-1001870,2025-10-28T04:41:00,CUST-01948,North,partner,SKU-0023,1,44.94,0.21,completed
ORD-1009256,2025-04-03T13:01:00,CUST-00682,East,partner,SKU-0108,8,304.99,0.00,cancelled
ORD-1009280,2025-08-22T22:27:00,CUST-01831,South,retail,SKU-0015,1,235.70,0.00,completed
ORD-1012528,2025-06-27T16:20:00,CUST-01511,West,web,SKU-0118,5,63.60,0.18,cancelled
ORD-1000122,2025-08-24T06:25:00,CUST-00130,West,web,SKU-0128,2,151.57,0.00,completed
ORD-1009683,2025-04-20T06:53:00,CUST-02136,West,web,SKU-0014,8,450.60,0.00,completed
ORD-1001839,2025-02-26T23:57:00,CUST-02196,East,web,SKU-0151,-7,278.02,,returned
ORD-1003615,2025-03-01T04:49:00,CUST-01608,Central,retail,SKU-0031,1,99.55,0.27,completed
ORD-1004457,2025-01-12T09:42:00,CUST-00226,East,web,SKU-0078,1,277.05,0.00,completed
ORD-1009020,20/11/2025 03:11,CUST-02106,South,web,SKU-0050,6,57.15,0.00,cancelled
ORD-1009369,2025-11-15T16:00:00,CUST-00190,Central,mobile,SKU-0112,5,183.04,0.00,completed
ORD-1003551,2025-04-16T13:47:00,CUST-01534,Central,mobile,SKU-0006,6,349.91,0.23,completed
ORD-1003875,2025-11-29T15:16:00,CUST-00987,West,mobile,SKU-0172,6,196.69,0.00,completed
ORD-1002142,2025-10-09T00:43:00,CUST-01304,Central,mobile,SKU-0049,6,458.71,0.00,completed
ORD-1001173,2025-10-29T01:10:00,CUST-01395,East,retail,SKU-0113,3,21.79,0.00,completed
ORD-1008559,2025-09-29T07:21:00,CUST-02250,Central,web,SKU-0078,3.0,270.31,0.22,completed
ORD-1009970,2025-11-13T02:39:00,CUST-00147,Central,retail,SKU-0091,4,504.21,0.31,completed
ORD-1012418,2025-09-20T08:52:00,CUST-00820,North,partner,SKU-0048,3,300.26,0.08,completed
ORD-1007677,2025-01-24T02:44:00,CUST-02389,Central,partner,SKU-0177,6,204.58,0.00,completed
ORD-1005716,2025-12-03T23:06:00,CUST-00680,North,partner,SKU-0118,7,65.93,0.32,completed
ORD-1009145,30/05/2025 15:29,CUST-00149,East,mobile,SKU-0086,8,167.79,0.00,completed
ORD-1007758,2025-10-24T05:30:00,CUST-02282,Central,partner,SKU-0014,2,438.41,0.00,completed
ORD-1006938,2025-06-06T14:30:00,CUST-01374,Central,retail,SKU-0164,8,235.58,0.27,completed
ORD-1006720,2025-11-04T14:59:00,CUST-00402,East,retail,SKU-0120,3,104.09,0.08,completed
ORD-1002713,2025-01-01T06:56:00,CUST-01528,East,web,SKU-0041,8,98.02,0.00,completed
ORD-1006202,2025-10-27T04:18:00,CUST-00726,East,partner,SKU-0130,7,170.87,0.00,completed
ORD-1011634,2025-08-14T05:14:00,CUST-00759,Central,mobile,SKU-0083,1,56.73,,completed
ORD-1004554,31/10/2025 01:44,CUST-01675,East,web,SKU-0042,2,415.22,0.00,cancelled
ORD-1006295,2025-12-10T05:21:00,CUST-00591,South,mobile,SKU-0033,6,380.83,0.00,completed
ORD-1004722,2025-10-13T20:58:00,CUST-00399,East,mobile,SKU-0032,3,149.38,0.00,completed
ORD-1001333,2025-12-07T22:50:00,CUST-01319,North,web,SKU-0026,-3,287.02,0.00,returned
ORD-1008507,2025-12-23T09:24:00,CUST-01059,South,mobile,SKU-0141,4,206.85,0.13,completed
ORD-1009491,2025-08-09T17:02:00,CUST-00540,South,web,SKU-0087,-3,252.59,0.00,returned
ORD-1003441,2025-09-25T05:44:00,CUST-00763,North,mobile,SKU-0138,8 ,411.65,0.00,completed
ORD-1002641,2025-08-23T09:50:00,CUST-01193,East,partner,SKU-0173,8,174.42,0.00,completed
ORD-1010787,2025-07-03T07:21:00,CUST-01621,South,retail,SKU-0012,5,435.36,0.00,completed
ORD-1012529,2025-05-03T03:36:00,CUST-00845,South,retail,SKU-0128,-2,158.10,0.28,returned
ORD-1003795,2025-07-15T17:08:00,CUST-01818,West,partner,SKU-0029,8,249.83,0.00,completed
ORD-1004274,2025-01-01T00:49:00,CUST-02387,West,mobile,SKU-0022,1,286.49,0.00,completed
ORD-1000179,2025-12-15T14:46:00,CUST-01260,Central,web,SKU-0003,3,265.22,0.00,completed
ORD-1011183,2025-02-28T11:57:00,CUST-00216,Central,mobile,SKU-0104,4,398.01,0.05,completed
ORD-1002792,2025-08-01T04:53:00,CUST-01582,East,retail,SKU-0030,3,386.82,0.00,completed
ORD-1004986,2025-12-18T01:06:00,CUST-01056,East,mobile,SKU-0144,1,139.71,0.00,completed
ORD-1005410,2025-09-16T14:44:00,CUST-01101,Central,mobile,SKU-0006,7,323.24,0.29,completed
ORD-1006432,2025-11-29T00:48:00,CUST-01089,North,mobile,SKU-0106,1,70.18,0.26,completed
ORD-1004597,2025-03-19T07:32:00,CUST-00837,North,mobile,SKU-0138,1,461.29,0.08,completed
ORD-1006838,2025-01-31T03:44:00,CUST-01776,East,retail,SKU-0155,5,64.50,0.00,completed
ORD-1007464,15/07/2025 19:13,CUST-01903,West,retail,SKU-0120,3,94.30,0.00,completed
ORD-1000020,2025-01-03T10:28:00,CUST-00164,Central,partner,SKU-0161,7,390.01,0.06,completed
ORD-1012814,2025-01-19T05:13:00,CUST-00409,South,web,SKU-0077,5,337.57,0.00,completed
ORD-1010939,17/04/2025 15:27,CUST-00170,West,web,SKU-0134,1,175.71,0.21,completed
ORD-1000084,2025-03-15T02:11:00,CUST-02201,West,retail,SKU-0006, 5,327.78,,completed
ORD-1012144,2025-07-03T00:54:00,CUST-00876,East,mobile,SKU-0091,7,513.10,,completed
ORD-1003334,2025-06-16T20:22:00,CUST-00925,West,retail,SKU-0066,6,135.43,0.00,completed
ORD-1000602,2025-04-23T18:07:00,CUST-01304,Central,partner,SKU-0030,5,342.05,0.17,completed
ORD-1000095,2025-12-04T11:48:00,CUST-00786,West,retail,SKU-0065,8,302.05,,completed
ORD-1011995,2025-01-23T07:01:00,CUST-00340,Central,web,SKU-0160,6,156.82,0.00,completed
ORD-1005327,2025-03-24T13:24:00,CUST-01603,North,mobile,SKU-0052,1,96.51,0.21,completed
ORD-1008278,2025-02-07T20:14:00,CUST-02043,Central,partner,SKU-0060,-8,234.02,,returned
ORD-1010564,2025-12-23T05:44:00,CUST-01279,Central,mobile,SKU-0079,3,399.72,0.08,completed
ORD-1011401,2025-01-31T19:14:00,CUST-02373,Central,mobile,SKU-0068,1,297.93,0.00,completed
ORD-1004600,2025-11-05T00:56:00,CUST-00067,West,partner,SKU-0042,7,367.42,0.00,completed
ORD-1012338,2025-05-28T21:29:00,CUST-00684,North,retail,SKU-0125,2,157.53,0.00,completed
ORD-1006039,2025-01-04T11:42:00,CUST-00577,North,mobile,SKU-0091,-3,445.26,,returned
ORD-1010967,2025-02-04T10:07:00,CUST-00291,Central,retail,SKU-0006,7,365.61,0.31,completed
ORD-1010670,2025-02-11T22:26:00,CUST-00612,West,retail,SKU-0106,3.0,69.02,0.00,completed
ORD-1004153,2025-06-07T13:53:00,CUST-01193,East,mobile,SKU-0151,-2,295.31,0.00,returned
ORD-1002131,2025-01-28T18:16:00,CUST-01990,East,retail,SKU-0156,7,187.49,0.00,completed
ORD-1003675,2025-09-01T23:25:00,CUST-02281,West,mobile,SKU-0011,3,263.01,0.00,completed
ORD-1005684,2025-09-04T00:15:00,CUST-00441,East,mobile,SKU-0108,3,320.82,0.00,completed
ORD-1006329,2025-07-25T07:20:00,CUST-00992,North,retail,SKU-0068,7,314.83,0.00,completed
ORD-1012202,2025-05-23T15:47:00,CUST-02083,East,retail,SKU-0148,3,386.67,0.00,completed
ORD-1004049,2025-07-10T00:18:00,CUST-01849,South,web,SKU-0075,2,335.92,,completed
ORD-1003527,2025-07-11T13:52:00,CUST-00156,West,retail,SKU-0105,3,333.29,0.00,completed
ORD-1007145,2025-02-18T19:16:00,CUST-02171,South,web,SKU-0148,2,434.31,0.00,completed
ORD-1000940,22/08/2025 17:07,CUST-00311,North,mobile,SKU-0081,6,220.75,0.00,completed
ORD-1004586,2025-04-01T15:46:00,CUST-01183,East,retail,SKU-0104,8,385.34,0.20,completed
ORD-1002140,17/11/2025 20:23,CUST-01782,Central,mobile,SKU-0018,8,504.70,0.00,completed
ORD-1006178,2025-06-29T17:54:00,CUST-02159,North,partner,SKU-0069,7,322.17,0.00,completed
ORD-1002567,2025-08-17T20:19:00,CUST-00811,Central,retail,SKU-0114,8,170.86,0.00,completed
ORD-1009872,2025-08-20T17:37:00,CUST-00653,Central,mobile,SKU-0130,5,181.89,0.00,completed
ORD-1006136,2025-02-18T03:57:00,CUST-00966,North,partner,SKU-0103,-1,222.45,0.00,returned
ORD-1011979,2025-06-04T06:49:00,CUST-00627,North,web,SKU-0131,5,438.15,0.31,completed
ORD-1008990,2025-03-05T17:46:00,CUST-00701,Central,mobile,SKU-0027,7,338.81,0.00,completed
ORD-1004261,2025-01-10T10:49:00,CUST-00807,South,web,SKU-0079,3.0,368.39,0.16,completed
ORD-1010236,2025-12-04T10:03:00,CUST-00275,Central,web,SKU-0037,6,319.83,0.00,completed
ORD-1012391,02/06/2025 07:49,CUST-00577,East,retail,SKU-0073,5,336.02,0.24,completed
ORD-1001510,2025-01-31T12:53:00,CUST-01857,East,web,SKU-0018,1,465.13,,completed
ORD-1001417,2025-01-14T08:43:00,CUST-01388,Central,partner,SKU-0134,4,182.71,0.10,completed
ORD-1003680,2025-02-21T07:29:00,CUST-00661,West,partner,SKU-0166,3,173.89,0.00,cancelled
ORD-1011027,2025-06-05T01:06:00,CUST-01795,Central,partner,SKU-0074,8,34.92,0.00,completed
ORD-1000146,2025-03-27T11:55:00,CUST-01127,North,partner,SKU-0111,4,218.64,0.20,completed
ORD-1006747,2025-06-03T17:08:00,CUST-01423,East,partner,SKU-0119, 5,374.87,0.00,completed
ORD-1006569,2025-06-04T06:57:00,CUST-01627,Central,mobile,SKU-0099, 8,268.81,0.17,completed
ORD-1009754,2025-09-03T11:54:00,CUST-01146,Central,mobile,SKU-0157,-4.0,433.63,0.12,returned
ORD-1012825,2025-04-25T21:40:00,CUST-00823,West,mobile,SKU-0085,8,24.65,0.00,completed
ORD-1004005,2025-12-30T10:57:00,CUST-01930,South,web,SKU-0065,4,306.62,0.00,cancelled
ORD-1005808,2025-06-27T22:08:00,CUST-00889,West,web,SKU-0147,1,319.35,0.14,completed
ORD-1007073,2025-03-22T19:26:00,CUST-01535,Central,retail,SKU-0048,8,286.86,0.11,cancelled
ORD-1006035,2025-04-03T04:02:00,CUST-00566,Central,mobile,SKU-0019,7,168.17,0.34,completed
ORD-1001258,2025-05-12T02:26:00,CUST-00175,Central,partner,SKU-0175,4,439.83,0.00,completed
ORD-1010396,06/05/2025 02:40,CUST-01250,Central,retail,SKU-0128,1,158.23,,completed
ORD-1007550,2025-06-14T02:47:00,CUST-00336,North,partner,SKU-0017,3,307.27,0.00,completed
ORD-1003737,2025-05-18T13:44:00,CUST-00543,Central,web,SKU-0111,8,188.09,0.00,completed
ORD-1005647,2025-08-07T14:01:00,CUST-01424,East,mobile,SKU-0156,4,212.08,0.17,completed
ORD-1007422,2025-04-17T22:02:00,CUST-00852,South,partner,SKU-0021,1,290.17,0.23,completed
ORD-1001202,2025-02-17T22:47:00,CUST-02089,South,web,SKU-0057,2,119.93,0.00,completed
ORD-1012604,2025-04-02T15:11:00,CUST-00191,Central,partner,SKU-0066,5,137.81,0.07,completed
ORD-1006227,2025-04-20T08:24:00,CUST-00443,Central,mobile,SKU-0179,7,21.01,0.15,completed
ORD-1008920,2025-07-18T10:07:00,CUST-02229,South,partner,SKU-0101,7,466.59,0.00,completed
ORD-1011038,2025-10-26T08:15:00,CUST-01210,Central,mobile,SKU-0047,5,121.65,0.24,completed
ORD-1010860,2025-06-09T14:46:00,CUST-00662,North,web,SKU-0062, 4,46.60,0.07,completed
ORD-1005749,2025-02-27T01:43:00,CUST-01120,East,partner,SKU-0088,1,356.35,0.35,completed
ORD-1009519,2025-11-22T22:03:00,CUST-01095,Central,web,SKU-0041,1,93.76,0.34,completed
ORD-1010146,19/05/2025 06:46,CUST-00054,East,partner,SKU-0097,7.0,180.36,0.00,completed
ORD-1004967,2025-01-27T12:48:00,CUST-00797,South,retail,SKU-0062,4,50.90,0.07,completed
ORD-1000121,2025-09-05T15:49:00,CUST-00480,East,retail,SKU-0032,7,149.98,0.00,completed
ORD-1001926,2025-08-24T04:12:00,CUST-00774,East,web,SKU-0006,4,309.41,0.00,completed
ORD-1002418,2025-07-27T09:24:00,CUST-00754,East,partner,SKU-0145,8,33.66,0.14,completed
ORD-1005939,22/05/2025 20:15,CUST-01751,South,partner,SKU-0056,5.0,331.73,0.08,completed
ORD-1010554,2025-09-01T04:50:00,CUST-01688,West,web,SKU-0086,2,177.29,,completed
ORD-1004008,2025-12-07T17:36:00,CUST-01911,West,web,SKU-0041,1,93.09,0.24,completed
ORD-1009326,2025-03-22T18:32:00,CUST-00918,South,retail,SKU-0144,1,131.61,0.00,completed
ORD-1010158,2025-12-03T12:34:00,CUST-01283,West,retail,SKU-0039,1,275.28,0.19,cancelled
ORD-1010459,2025-03-14T19:27:00,CUST-02047,North,retail,SKU-0042,6,382.88,0.00,completed
ORD-1001526,2025-05-13T11:05:00,CUST-01448,South,partner,SKU-0014,5,422.78,0.21,completed
ORD-1001121,2025-07-10T05:53:00,CUST-00267,East,mobile,SKU-0052,1,87.04,0.00,completed
ORD-1001251,07/10/2025 16:56,CUST-01362,Central,mobile,SKU-0131,2,521.48,0.27,completed
ORD-1012317,01/04/2025 10:16,CUST-00855,South,partner,SKU-0104,3,391.90,0.19,completed
ORD-1001697,2025-05-02T16:43:00,CUST-00220,East,web,SKU-0122,1,109.91,0.00,completed
ORD-1000411,2025-04-02T13:58:00,CUST-00250,East,retail,SKU-0021,5,308.52,0.31,completed
ORD-1012231,2025-11-22T12:03:00,CUST-01026,South,web,SKU-0131,6,453.89,0.00,completed
ORD-1008963,2025-06-05T10:18:00,CUST-00397,South,mobile,SKU-0050,1,59.21,0.00,completed
ORD-1002444,2025-02-09T08:53:00,CUST-00899,Central,partner,SKU-0077,7,374.78,0.18,completed
ORD-1001152,2025-12-24T16:04:00,CUST-01379,South,web,SKU-0107,6,282.25,0.28,cancelled
ORD-1006633,2025-07-20T02:59:00,CUST-00012,North,retail,SKU-0175,2 ,424.36,0.00,completed
ORD-1002616,2025-03-30T03:35:00,CUST-01399,West,retail,SKU-0033,5,404.92,0.00,completed
ORD-1012101,2025-11-18T02:46:00,CUST-02321,North,web,SKU-0057,7,116.13,0.00,completed
ORD-1000135,2025-06-12T06:36:00,CUST-01167,Central,retail,SKU-0116,8,135.23,0.30,completed
ORD-1004524,28/03/2025 18:52,CUST-00668,Central,mobile,SKU-0162,1,72.54,0.00,completed
ORD-1007150,2025-04-26T19:33:00,CUST-00740,West,web,SKU-0100,8,368.95,0.28,cancelled
ORD-1000834,2025-11-21T15:08:00,CUST-01145,Central,mobile,SKU-0138,5,479.98,0.00,completed
ORD-1001456,2025-09-06T05:07:00,CUST-01306,West,mobile,SKU-0112,4,189.51,0.09,completed
ORD-1002926,2025-05-18T12:11:00,CUST-00497,North,partner,SKU-0034,2,470.31,0.15,completed
ORD-1010049,2025-01-12T00:06:00,CUST-01222,North,mobile,SKU-0064,-5,174.64,0.17,returned
ORD-1003081,20/07/2025 14:03,CUST-00752,East,web,SKU-0134,8,176.69,0.00,completed
ORD-1003948,2025-04-10T21:54:00,CUST-00284,East,mobile,SKU-0087,5,249.66,0.28,completed
ORD-1001139,2025-05-27T03:59:00,CUST-00774,East,mobile,SKU-0009,6,347.04,0.00,completed
ORD-1005050,2025-07-26T01:22:00,CUST-01055,East,partner,SKU-0085, 2,26.84,0.00,completed
ORD-1001409,2025-09-22T08:06:00,CUST-01260,South,web,SKU-0173,6,165.99,0.17,completed
ORD-1004965,02/03/2025 17:39,CUST-01596,North,mobile,SKU-0121,1,313.07,0.15,completed
ORD-1010769,2025-05-02T06:09:00,CUST-00599,West,mobile,SKU-0078,2,251.66,0.08,completed
ORD-1007974,2025-07-24T07:50:00,CUST-01548,West,retail,SKU-0109,5,16.93,0.00,completed
ORD-1012142,2025-06-05T00:03:00,CUST-01829,North,mobile,SKU-0176,6,361.23,0.26,completed
ORD-1008492,2025-07-15T03:18:00,CUST-00566,Central,web,SKU-0094,4,107.29,0.00,completed
ORD-1010781,2025-04-11T16:02:00,CUST-01905,West,partner,SKU-0010,6,125.90,0.00,completed
ORD-1007034,2025-05-05T21:40:00,CUST-01403,West,web,SKU-0030,6,360.34,0.00,completed
ORD-1010101,2025-12-07T22:48:00,CUST-00026,South,mobile,SKU-0156,2,201.26,0.12,completed
ORD-1004513,2025-03-15T19:57:00,CUST-01955,South,web,SKU-0152,8,377.97,0.00,completed
ORD-1000460,2025-04-23T11:30:00,CUST-01589,West,retail,SKU-0020,1,97.12,0.00,completed
ORD-1005002,2025-02-12T05:10:00,CUST-01720,East,web,SKU-0142,6,211.05,0.26,completed
ORD-1007434,2025-06-22T12:22:00,CUST-01060,North,retail,SKU-0171,3,212.13,0.00,completed
ORD-1012462,2025-09-07T21:19:00,CUST-01876,Central,retail,SKU-0086,4,172.24,0.00,completed
ORD-1008093,2025-09-20T21:34:00,CUST-01364,South,retail,SKU-0050,2,51.20,0.35,cancelled
ORD-1009029,2025-11-04T01:00:00,CUST-00584,North,web,SKU-0080,1,226.02,0.34,completed
ORD-1005463,2025-07-14T18:25:00,CUST-01257,North,partner,SKU-0085,2,24.77,0.00,completed
ORD-1005815,2025-12-29T05:27:00,CUST-01350,North,partner,SKU-0139,7,115.29,0.00,completed
ORD-1000078,2025-12-25T12:38:00,CUST-02125,South,web,SKU-0165,1,17.85,0.00,completed
ORD-1011415,2025-04-12T13:40:00,CUST-02363,Central,web,SKU-0112,2,172.70,0.29,completed
ORD-1007424,2025-07-01T01:51:00,CUST-00436,East,mobile,SKU-0120,2,96.01,0.23,completed
ORD-1003523,2025-03-03T07:20:00,CUST-02112,Central,retail,SKU-0030,4 ,323.78,0.00,completed
ORD-1003960,2025-01-31T14:23:00,CUST-01584,East,mobile,SKU-0142,6,181.05,0.06,completed
ORD-1001672,2025-12-03T00:34:00,CUST-00828,West,partner,SKU-0163,7,107.36,0.00,cancelled
ORD-1004498,2025-06-28T04:04:00,CUST-01943,West,partner,SKU-0174,8,274.34,0.00,completed
ORD-1003719,18/03/2025 00:28,CUST-01170,North,mobile,SKU-0172,6,198.80,0.00,completed
ORD-1012342,2025-03-11T19:28:00,CUST-01197,North,mobile,SKU-0180,6,198.80,0.00,cancelled
ORD-1011407,2025-12-30T13:43:00,CUST-02307,North,partner,SKU-0169,6 ,291.46,0.00,completed
ORD-1003633,13/10/2025 22:53,CUST-01816,North,partner,SKU-0046,-6 ,467.57,0.00,returned
ORD-1001191,2025-01-23T11:39:00,CUST-01737,East,retail,SKU-0104,6,432.22,0.17,completed
ORD-1011206,2025-04-28T20:22:00,CUST-00392,Central,retail,SKU-0080,5,235.22,0.13,completed
ORD-1007720,2025-06-19T17:17:00,CUST-01434,South,web,SKU-0073,2,303.86,0.20,completed
ORD-1004491,2025-11-19T06:28:00,CUST-02201,West,web,SKU-0058,6,177.15,0.00,completed
ORD-1007503,2025-03-09T16:42:00,CUST-01908,North,partner,SKU-0162,2,80.31,0.06,completed
ORD-1003532,2025-06-04T18:28:00,CUST-02140,South,web,SKU-0111,6,219.01,0.00,completed
ORD-1011870,2025-11-02T03:48:00,CUST-01974,North,partner,SKU-0042,4,425.90,0.26,completed
ORD-1006456,2025-12-08T05:21:00,CUST-00034,East,partner,SKU-0114,8,167.20,0.00,completed
ORD-1008625,16/07/2025 21:38,CUST-02153,North,mobile,SKU-0168,2,18.49,0.00,completed
ORD-1006383,2025-04-28T12:22:00,CUST-01738,West,retail,SKU-0163,7,123.97,0.06,completed
